,date,text,followers,polarity,sentiment_confidence,clusters,difference
405,2018-02-25 04:03:29,b'RT @kubernan: Rise Of The Tomb Raider Coming To Xbox Game Pass Next Month https://t.co/yw6UThja19 #Microsoft',1,-0.2,0.2,3,-9.265662167529582e-08
406,2018-02-25 04:03:26,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",508,0.0,0.0,3,0.0
407,2018-02-25 04:03:26,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",1231,0.0,0.0,3,0.0
408,2018-02-25 04:03:23,b'@Microsoft and Chinese electronics giant @xiaomi deepen ties with new #AI and #cloud partnership. https://t.co/P0Fh8KdWYQ',1568,0.04545454545454545,0.4848484848484849,0,8.004715305061369e-05
409,2018-02-25 04:03:19,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",596,0.0,0.0,3,0.0
410,2018-02-25 04:03:13,b'Little known Microsoft programs and services that are really useful \xe2\x80\xa2 r/windows https://t.co/EbtUgdGcR0',414,0.05625,0.25,3,1.348588173289657e-05
411,2018-02-25 04:03:09,b'Little known Microsoft programs and services that are really useful https://t.co/Ro2sQvCxa7 https://t.co/kh4EfmjHpF',414,0.05625,0.25,3,1.348588173289657e-05
412,2018-02-25 04:02:55,b'Wow @Apple are the new Microsoft. https://t.co/Y479Bsc9Rk #tech #feedly',901,0.11818181818181818,0.7272727272727273,0,0.00017938628259218839
413,2018-02-25 04:02:53,b'@majornelson You caption to this photo is what Outlook team said to me when my email was unfairly suspended meaning\xe2\x80\xa6 https://t.co/TsNSDEDdKq',1338,-0.5,1.0,4,-0.0015496819975193222
414,2018-02-25 04:02:34,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",1400,0.0,0.0,3,0.0
415,2018-02-25 04:02:29,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",692,0.0,0.0,3,0.0
416,2018-02-25 04:02:18,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",738,0.0,0.0,3,0.0
417,2018-02-25 04:02:14,"b""RT @vjcorr: Microsoft has bought Skype! I guess they didn't know you can download it for free. #iamsofunny""",1049,0.4,0.8,2,0.0007775743690990825
418,2018-02-25 04:02:13,"b'RT @elishafjones: Life isn\xe2\x80\x99t Microsoft, you can\xe2\x80\x99t hit just delete isn\xe2\x80\x99t that a trip'",629,0.0,0.0,3,0.0
419,2018-02-25 04:02:12,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",2120,0.0,0.0,3,0.0
420,2018-02-25 04:02:06,b'I liked a @YouTube video https://t.co/bxHPJbRjIW Microsoft Reportedly Sign A Huge Studio To An Xbox One Deal! This Could Be EPIC!',439,0.4083333333333334,0.7000000000000001,2,0.0002906657525416879
421,2018-02-25 04:01:49,"b'Life isn\xe2\x80\x99t Microsoft, you can\xe2\x80\x99t hit just delete isn\xe2\x80\x99t that a trip'",800,0.0,0.0,3,0.0
422,2018-02-25 04:01:48,b'RT @bpdxbox: Microsoft #Xbox one Elite Wireless Controller with Gears of War 4 kit #eBay\n\xf0\x9f\x8c\x90 https://t.co/SFJxLRHTkt https://t.co/9ckGAPlRCO',52,0.0,0.0,3,0.0
423,2018-02-25 04:01:43,b'RT @jabel411: #Microsoft is collaborating with #OPC UA foundation https://t.co/qdky4Efq63',132,0.0,0.0,3,0.0
424,2018-02-25 04:01:42,b'Microsoft #Office is infused with artificial intelligence (#AI) throughout app experiences. https://t.co/1wOqBtwARI #MSFTAdvocate',242,-0.6,1.0,4,-0.00033634353668132375
425,2018-02-25 04:01:31,b'Coq: The world\xe2\x80\x99s best macro assembler?\nhttps://t.co/NHowuQzak1\n#ProgramVerification',1365,1.0,0.3,2,0.0009485721644008409
426,2018-02-25 04:01:24,"b'RT @IKBNtransform: All the best to Green Polimer IKTBN Sepang, Semi Finalist in Imagine Cup 2018 by Microsoft!\nWe Believe in You! #WOWILKBS\xe2\x80\xa6'",339,0.375,0.3,0,8.834229772853984e-05
427,2018-02-25 04:01:24,b'New on Ebay! Titanfall (Microsoft Xbox 360) (Disc Only) https://t.co/RgREf8O8Hc https://t.co/cjv9z2iXMC',41,0.08522727272727272,0.7272727272727273,0,5.886758505196996e-06
428,2018-02-25 04:01:22,"b'RT @kubernan: Windows 10 news recap: Skype\xe2\x80\x99s classic installer gets pulled due to security flaw, Uber drops Windows 10 support and more htt\xe2\x80\xa6'",2,0.18055555555555555,0.3472222222222221,0,2.9044562157090207e-07
429,2018-02-25 04:01:10,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",307,0.0,0.0,3,0.0
430,2018-02-25 04:01:08,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",493,0.0,0.0,3,0.0
431,2018-02-25 04:01:02,b'New non-security patches arrive for Win10 1607 and 1703; 1709 update likely soon #technology https://t.co/HTXUvnJfVL',3150,0.06818181818181818,0.7272727272727273,0,0.00036182027885601044
432,2018-02-25 04:01:00,"b""We've developed carefully engineered reference architectures for the use of the full range of Paradigm software pro\xe2\x80\xa6 https://t.co/BantO1C3DZ""",1545,0.11666666666666665,0.6166666666666667,0,0.0002574792392116528
433,2018-02-25 04:01:00,b'Top 4 reasons to associate D365 with the power of Microsoft Azure cloud https://t.co/vOgiHCkARV #MSpartner #News\xe2\x80\xa6 https://t.co/XCbsiEbzlO',3610,0.5,0.5,2,0.0020905650265488616
434,2018-02-25 04:00:46,b'RT @KeithKeller: @MireilleRyan Loooooove how we are are both making short videos now Mireille!! \n\n#WindowsMovieMaker #iMovie \n\n#SMMI2018 #V\xe2\x80\xa6',58252,0.0,0.3,0,0.0
435,2018-02-25 04:00:43,"b""@TechnicalGuruji #BoloGuruji what's is the upcoming phone \xf0\x9f\x93\xb1 from microsoft ??\xf0\x9f\x93\xb3""",2,0.0,0.0,3,0.0
436,2018-02-25 04:00:41,b'Buy via https://t.co/VfepCq6J15 (Microsoft accidentally reveals Windows 10 on ARM limitations) has been published o\xe2\x80\xa6 https://t.co/kwqyU7lm76',20101,0.0,0.0,3,0.0
437,2018-02-25 04:00:41,b'Y cant be a Steve Jobs in Microsoft in some another reality? parallel universe kinda thing? He is more open minded\xe2\x80\xa6 https://t.co/fCh7cQzWY3',186,0.16666666666666666,0.3333333333333333,0,2.3936293932784748e-05
438,2018-02-25 04:00:31,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",554,0.0,0.0,3,0.0
439,2018-02-25 04:00:28,"b'Seriously Microsoft, this is what you call ""professional""... https://t.co/T16ezNsR3c'",2,-0.11666666666666665,0.3833333333333333,0,-2.0719050124614754e-07
440,2018-02-25 04:00:27,b'@NickTheFNicon Im gonna use my Microsoft rewards because FREE lol free fifty free',127,0.5,0.7749999999999999,2,0.00011399659985488734
441,2018-02-25 04:00:22,b'RT @Skyfidelity: Microsoft Incorporating Blockchain Technology to Manage Cloud Based Data More Efficiently!  Skyfidelity\xe2\x80\x99s Azure Cloud Mana\xe2\x80\xa6',1936,0.625,0.5,2,0.001401431402838849
442,2018-02-25 04:00:21,b'RT @awscloud: Have an Azure SQL database and want to migrate to Amazon Aurora? AWS Database Migration Service can help. https://t.co/7hEvvS\xe2\x80\xa6',326,0.0,0.0,3,0.0
443,2018-02-25 04:00:11,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",200,0.0,0.0,3,0.0
444,2018-02-25 04:00:10,b'TaxConnections Partners With Microsoft To Bring Tax Professionals Complimentary Business Miles Tracker:\xe2\x80\xa6 https://t.co/hsPgjva97Y',13508,0.3,0.5,0,0.004693521170962109
445,2018-02-25 04:00:09,"b""RT @MSFTResearch: The @MSTranslator team recently shipped the first mobile app with pure neural decoding, but they're just getting warmed u\xe2\x80\xa6""",11922,0.15476190476190474,0.3611111111111111,0,0.001543371603592726
446,2018-02-25 04:00:07,b'Starting\xe2\x80\x852018\xe2\x80\x85With https://t.co/i0RyG4sEga Improvements by docsmsft #dotnet via DotNetKicks',15490,0.0,0.0,3,0.0
447,2018-02-25 04:00:03,"b'February 25, 2018 at 04:00AM Check out Xbox One X 1TB Console by Microsoft https://t.co/hISALsaRfs'",4783,0.0,0.0,3,0.0
448,2018-02-25 04:00:01,"b'Add or remove attendees, use Scheduling Assistant #Microsoft #Outlook #MicrosoftTraining\n\nhttps://t.co/f73ji5uphC'",1570,0.0,0.0,3,0.0
449,2018-02-25 04:00:01,b'[Microsoft ] Dell Inspiron 15 i5570-5364SLV-PUS Laptop (499 / free)\nhttps://t.co/N6scHcAn26',327,0.0,0.0,3,0.0
450,2018-02-25 04:00:00,b'How do I become a Microsoft MVP? https://t.co/ab4LqDTqiF #MSFTAdvocate',200,0.0,0.0,3,0.0
451,2018-02-25 04:00:00,b'An in-depth look at how we recently moved our SAP workload to the cloud. https://t.co/rD7I2wmdzb',10182,0.0,0.25,3,0.0
452,2018-02-25 03:59:58,"b'RT @techeblog: Instructor teaches #Microsoft Word to kids without access to computers, this is how he does it. https://t.co/l5hvFors80 #gee\xe2\x80\xa6'",0,0.0,0.0,3,0.0
453,2018-02-25 03:59:58,"b""RT @shehackspurple: I'm not sure if I'm supposed to say this, but during my interview with Microsoft they had free tampons in the ladies ba\xe2\x80\xa6""",379,0.07500000000000001,0.8444444444444444,0,5.5601694390317095e-05
454,2018-02-25 03:59:58,"b'RT @Indiegogo: From NASA to Microsoft, the White House and beyond - Easton has worked across every sector to bring robotic arms to amputees\xe2\x80\xa6'",113,-0.05,0.1,3,-1.3087747811635536e-06
455,2018-02-25 03:59:49,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",1283,0.0,0.0,3,0.0
456,2018-02-25 03:59:40,b'Old Lumia handsets are on sale now in the Microsoft Store https://t.co/v7r1KC5A6I',1491,0.1,0.2,3,6.907551145893302e-05
457,2018-02-25 03:59:39,"b'Injustice 2 (Microsoft Xbox One, 2017) BRAND NEW, FACTORY\xc2\xa0SEALED! https://t.co/mKkuEMHoqV'",19021,0.17045454545454544,0.4545454545454545,0,0.003413781509980245
458,2018-02-25 03:59:34,"b'@Microsoft and @xiaomi team up to produce #smartspeakers, #laptops, and more. https://t.co/kTrQwMeKar'",1568,0.5,0.5,2,0.000908034892417899
459,2018-02-25 03:59:34,"b'From Office365: UNSW pilot program delivers innovative learning experiences, increases student engagement with Micr\xe2\x80\xa6 https://t.co/996VRNZso8'",4343,0.5,1.0,2,0.005030096349197621
460,2018-02-25 03:59:22,b'RT @Xbox: The battle just got a little more royale. \nFortnite is Xbox One X Enhanced with 4K and 60fps gameplay. https://t.co/DhxWktSo2Y ht\xe2\x80\xa6',119,0.15625,0.5,0,2.153542574093789e-05
461,2018-02-25 03:59:12,"b""I liked a @YouTube video https://t.co/J8xe4PLnRS Microsoft XBOX In Talks With SEGA Now - Let's Hope They Talk About New Games""",27,0.36818181818181817,0.6272727272727273,2,1.4444382418044593e-05
462,2018-02-25 03:59:10,b'I liked a @YouTube video https://t.co/8xM69mlmW4 How to get Microsoft office 2007 free full version',3,0.45,0.7166666666666668,2,2.2411320367712178e-06
463,2018-02-25 03:59:07,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",471,0.0,0.0,3,0.0
464,2018-02-25 03:59:05,b'RT @MatthewACherry: When you put that you\xe2\x80\x99re proficient in Microsoft on your resume when you\xe2\x80\x99re really not and it comes back to bite you. h\xe2\x80\xa6',460,-0.05,0.1,3,-5.32775574632951e-06
465,2018-02-25 03:58:59,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",173,0.0,0.0,3,0.0
466,2018-02-25 03:58:45,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",541,0.0,0.0,3,0.0
467,2018-02-25 03:58:42,b'RT @kubernan: Microsoft\xe2\x80\x99s Cortana Now Available On IFTTT https://t.co/D7UFi15dti #Microsoft',0,0.4,0.4,2,0.0
468,2018-02-25 03:58:33,"b'Having fun playing #CSRRacing for Windows, why not join me for FREE?\nhttps://t.co/LGAcZUmvMU https://t.co/xL64iZjsC5'",29,0.3,0.2,0,4.0305630428753674e-06
469,2018-02-25 03:58:33,b'RT @JoeSackMSFT: VNet service endpoints for Azure SQL Database now generally available https://t.co/XeZW5JmaXN',214,0.4,0.4,2,7.931406815405321e-05
470,2018-02-25 03:58:32,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",634,0.0,0.0,3,0.0
471,2018-02-25 03:58:29,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",629,0.0,0.0,3,0.0
472,2018-02-25 03:58:26,b'Tons games and consoles \nhttps://t.co/hUWwRbtyKZ https://t.co/eGPjx9pQP7 https://t.co/oGvXbeTa4z',692,0.0,0.0,3,0.0
473,2018-02-25 03:58:25,"b'Bill Gates on Windows 8, Windows Phone 8, and Microsoft Surface @youtube @billgates https://t.co/24FJxgCDRo'",6850,0.0,0.0,3,0.0
474,2018-02-25 03:58:09,b'Creating a purchase order from a sales order in #microsoftdynamicsNAV2018 #MSDynNAV #dynamicsNAV2018 #NAV2018\xe2\x80\xa6 https://t.co/eEvseQkHpN',35,0.0,0.0,3,0.0
475,2018-02-25 03:58:05,b'Creating a purchase order from a sales order in #microsoftdynamicsNAV2018 #MSDynNAV #dynamicsNAV2018 #NAV2018\xe2\x80\xa6 https://t.co/KdvaogsYlp',450,0.0,0.0,3,0.0
476,2018-02-25 03:58:03,"b""I bought Test Drive Unlimited on my Xbox 360. Suddenly, one day the game disappeared from my Xbox 360's library. Wh\xe2\x80\xa6 https://t.co/SMmKafPrWc""",31,-0.2,0.45,0,-6.462799361851882e-06
477,2018-02-25 03:58:01,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",230,0.0,0.0,3,0.0
478,2018-02-25 03:58:00,b'#Azure is coming on strong. https://t.co/GTlIQwOegk',135,0.4333333333333333,0.7333333333333333,2,9.937422674675474e-05
479,2018-02-25 03:57:59,b'@BronzehXD literally just open up microsoft paint and draw one out...',980,0.0,0.5,0,0.0
480,2018-02-25 03:57:50,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",7,0.0,0.0,3,0.0
481,2018-02-25 03:57:49,b'RT @herdcats: Introducing SQL Information Protection for Azure SQL Database and on-premises SQL Server! https://t.co/u6OvfYFOLa https://t.c\xe2\x80\xa6',214,0.0,0.0,3,0.0
482,2018-02-25 03:57:43,b'@TiC_Podcast Valve won\xe2\x80\x99t sell I don\xe2\x80\x99t think but the other 2 questionable! Just imagine if Microsoft did get EA? P.S\xe2\x80\xa6 https://t.co/wqNBq8FBfQ',352,-0.375,0.6875,4,-0.00021021471042582737
483,2018-02-25 03:57:43,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",17,0.0,0.0,3,0.0
484,2018-02-25 03:57:41,b'Top Browser World windows 10&amp;Android Amazing Feature Use ke Baad believe Nahi karoge -Microsoft Edge: https://t.co/g4l6xDxwYQ via',6,0.55,0.7,2,5.350919901748333e-06
485,2018-02-25 03:57:40,b'RT @StevenVsMixer: ~~~~~~~~~~Giveaway~~~~~~~~~~~\n\nWin 2800 VBucks! (25 dollar Microsoft gift card)\n\nRT + Follow than drop by and say hi on\xe2\x80\xa6',184,0.0,0.0,3,0.0
486,2018-02-25 03:57:39,b'Samsung to ship Windows 8 devices with its S-launcher bloatware https://t.co/qmnbDzMP19 #microsoft #windows',746,0.0,0.0,3,0.0
487,2018-02-25 03:57:35,b'@Showminomoney Good deal. Ok I let you freed from your Microsoft paint past for a year \xf0\x9f\xa4\x9a',1338,0.31666666666666665,0.45,0,0.0004416593692930068
488,2018-02-25 03:57:35,"b'@TechAltar @MicrosoftEdge Well, Edge locks down some things and does not play well with some of our systems. If we\xe2\x80\xa6 https://t.co/d9tkoeHLWt'",329,-0.1555555555555556,0.2888888888888889,3,-3.424748884366274e-05
489,2018-02-25 03:57:24,"b'RT @kdnuggets: Comparing #MachineLearning as a Service: Amazon, Microsoft Azure, Google Cloud AI #KDN https://t.co/na2lOXnHTy'",73,0.0,0.0,3,0.0
490,2018-02-25 03:57:11,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",731,0.0,0.0,3,0.0
491,2018-02-25 03:57:06,"b""Digital transformation will contribute $10 billion to Singapore's GDP: Microsoft https://t.co/4nvkdw5vuE https://t.co/zTI1IK6wVf""",3913,0.0,0.0,3,0.0
492,2018-02-25 03:57:05,b'@mdtauk @MarkXA @zacbowden Microsoft biggest mistake was buying Nokia..  They should have made their own phones w/Windows 8 Phone.',15,0.6,1.0,2,2.0847739876941552e-05
493,2018-02-25 03:57:02,b'RT @StevenVsMixer: ~~~~~~~~~~Giveaway~~~~~~~~~~~\n\nWin 2800 VBucks! (25 dollar Microsoft gift card)\n\nRT + Follow than drop by and say hi on\xe2\x80\xa6',223,0.0,0.0,3,0.0
494,2018-02-25 03:56:57,b'@havochaos @ElJefeDSecurIT @jrmithdobbs @Nick_Craver @FPieces @TyreJim @onovotny @SarahBDay @SimpleSkink\xe2\x80\xa6 https://t.co/z9XC5sPGfa',9014,0.0,0.0,3,0.0
495,2018-02-25 03:56:48,b'RT @eatiqbar: Awesome conversation between Microsoft CEO @satyanadella and @AdamMGrant on being a learn it all! https://t.co/VtHpSdPX78',70,1.0,1.0,2,0.00016214908793176766
496,2018-02-25 03:56:43,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",260,0.0,0.0,3,0.0
497,2018-02-25 03:56:42,b'Artificial Intelligence Applications for Treating Heart Disease \xe2\x80\x93 6 Current Use Cases @KenSci #HIMSS18 #microsoft b\xe2\x80\xa6 https://t.co/CI2EnZrPqt',15380,-0.3,0.7,4,-0.007481558917171758
498,2018-02-25 03:56:37,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",524,0.0,0.0,3,0.0
499,2018-02-25 03:56:23,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",693,0.0,0.0,3,0.0
500,2018-02-25 03:56:20,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",643,0.0,0.0,3,0.0
501,2018-02-25 03:56:20,b'Surface Phone: #Microsoft\xe2\x80\x99s \xe2\x80\x98Andromeda\xe2\x80\x99 Might Be The First Modular Smartphone That Actually\xe2\x80\xa6 https://t.co/I7nErN3wiP',2784,0.25,0.3333333333333333,0,0.0005374084057167157
502,2018-02-25 03:56:10,b'Great overview of real life #digitaltransformation manufacturing solutions! https://t.co/FNO6iz9O2a',135,0.525,0.525,2,8.619237455373025e-05
503,2018-02-25 03:55:54,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",1088,0.0,0.0,3,0.0
504,2018-02-25 03:55:50,"b'@NadimMuhammad1 Dear son, you were not involve in beta evaluation of Microsoft product. If you were really involved\xe2\x80\xa6 https://t.co/1LLaFUFobY'",76,0.2,0.2,0,7.0419032473224814e-06
505,2018-02-25 03:55:43,b'i s2g i feel like my laptop is gonna randomly update during this pls don\xe2\x80\x99t hurt me microsoft',1415,-0.5,0.5,4,-0.0008194319979408973
506,2018-02-25 03:55:43,"b'RT @kdnuggets: Comparing #MachineLearning as a Service: Amazon, Microsoft Azure, Google Cloud AI #KDN https://t.co/na2lOXnHTy'",743,0.0,0.0,3,0.0
507,2018-02-25 03:55:41,b'RT @DataArtist: Some free stuff... .NET Application Architecture https://t.co/tQE1Xpa3Io',1784,0.4,0.8,2,0.001322395304549822
508,2018-02-25 03:55:40,b'RT @HeadlineSmasher: Microsoft Releases Tool for Humans',81,0.0,0.0,3,0.0
509,2018-02-25 03:55:35,b'Tap into the power of #AzureSec and funnel all your Azure Security Center alerts into your preferred SIEM Solution.\xe2\x80\xa6 https://t.co/8E3GzyA3uH',135,-0.1,0.1,3,-3.127160981541234e-06
510,2018-02-25 03:55:31,b'RT @kubernan: Fable Fortune launches for free on Xbox One &amp; Windows 10 https://t.co/pj08EeJu41 #Microsoft',0,0.4,0.8,2,0.0
511,2018-02-25 03:55:27,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",644,0.0,0.0,3,0.0
512,2018-02-25 03:55:23,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",663,0.0,0.0,3,0.0
513,2018-02-25 03:55:22,"b'""Google\'s Project Zero disclosed an unfixed security issue in Microsoft\'s Edge browser. "" https://t.co/RhMCW7fYO2'",647,0.0,0.0,3,0.0
514,2018-02-25 03:55:21,"b'RT @MicrosoftTeams: Join us for a @MicrosoftTeams community call on Thursday, March 1st. \nWe\xe2\x80\x99ll cover the latest updates to Teams, with ope\xe2\x80\xa6'",101,0.5,0.9,2,0.00010528108637855487
515,2018-02-25 03:55:02,"b""#Tech #Support #Scam - the scam pitch 'took us to a fake Microsoft website, where plans range from $160 to more tha\xe2\x80\xa6 https://t.co/VNOFw6ERU1""",4281,0.0,0.75,0,0.0
516,2018-02-25 03:54:58,"b'RT @BillGates: At Microsoft, I got deep into computer science. At the foundation, it\xe2\x80\x99s computer science plus biology, chemistry, agronomy,\xe2\x80\xa6'",1998,0.0,0.4,0,0.0
517,2018-02-25 03:54:52,b'RT @DeepSingularity: Sync SQL Data in Large Scale using Azure SQL Data Sync. #BigData #DataScience #Analytics #SQL #Azure #MSSQLServer HT @\xe2\x80\xa6',31,0.21428571428571427,0.42857142857142855,0,6.594693226379471e-06
518,2018-02-25 03:54:48,b'RT @Cyberibum: There is no sign of customer interaction on their posts to the Twitter page. This causes me to suspect that it is used for d\xe2\x80\xa6',7724,0.0,0.0,3,0.0
519,2018-02-25 03:54:42,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",124,0.0,0.0,3,0.0
520,2018-02-25 03:54:28,"b'RT @McCloudStrife: How to show the basic, minimum amount of competence needed in a multi-GPU Win32 world: \r\rhttps://t.co/9qVlgqbcSH'",370,0.0,0.125,3,0.0
521,2018-02-25 03:54:28,b'RT @timpagliara: GSE\xe2\x80\x99s =Total  Treasury payments $334 billion- 278 billion sweep- $55 billion taxes since 2014 -27 billion taxes 2017.  The\xe2\x80\xa6',25353,0.0,0.75,0,0.0
522,2018-02-25 03:54:24,"b'What functionality might that allow for?\n\nServers with intel server chipsets, which run encrypted code only using a\xe2\x80\xa6 https://t.co/ncLFHOahen'",113,0.0,1.0,0,0.0
523,2018-02-25 03:54:21,b'I liked a @YouTube video https://t.co/wz1hB6g8B0 Microsoft Kills Rare Announcement',31,0.45,0.8500000000000001,2,2.7466897287870498e-05
524,2018-02-25 03:54:17,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",182,0.0,0.0,3,0.0
525,2018-02-25 03:54:16,"b'I added a video to a @YouTube playlist https://t.co/yu6pkxtqOA Microsoft Word 2013/2016 pt 3 (Line spacing, Borders, Tab stop,'",3,0.0,0.0,3,0.0
526,2018-02-25 03:54:05,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",763,0.0,0.0,3,0.0
527,2018-02-25 03:54:05,b'RT @TechKonnect: Free #Azure Training Resources to skill up your employees https://t.co/C0eLlTiAp6 #ConfigMgr @Azure',3482,0.4,0.8,2,0.0025810428533870403
528,2018-02-25 03:53:52,"b'RT @realQuig: Microsoft keeps telling me I have no internet, well than how am I tweeting this \xf0\x9f\xa4\x94 https://t.co/kLXGunUEnR'",64,0.0,0.0,3,0.0
529,2018-02-25 03:53:38,"b""RT @VisualStudio: Need to know...! Here's your 1-stop guide to #Azure cloud services for mobile devs using #VisualStudio &amp; #Xamarin. https:\xe2\x80\xa6""",121,0.0,0.0,3,0.0
530,2018-02-25 03:53:37,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",48,0.0,0.0,3,0.0
531,2018-02-25 03:53:31,"b'RT @girlposts: ""This teacher deserves an award. He was teaching about Microsoft Word without... you know, computer."" https://t.co/AHKMHusnwV'",919,0.0,0.0,3,0.0
532,2018-02-25 03:53:29,b'RT @SQLServer: Check out why other businesses have made the switch to #SQLServer 2017 on #Linux. Read the whitepaper: https://t.co/ywvt0UtX\xe2\x80\xa6',102,-0.125,0.375,0,-1.10753618096252e-05
533,2018-02-25 03:53:28,"b""@ForzaMotorsport @Microsoft Please add the Rimac Concept 1 into fh4. It's a g r e a t c a r""",11,0.0,0.0,3,0.0
534,2018-02-25 03:53:28,b'RT @AzureSupport: Check it out! #Azure now offers Virtual Machines with up to 4 terabytes of RAM in the United Kingdom. https://t.co/f58zQo\xe2\x80\xa6',92,0.1,0.0,3,0.0
535,2018-02-25 03:53:11,b'RT @DevinSenaUI: Some other corporations who directly fund PP.\n\n@Adobe \n@Expedia\n@exxonmobil\n@Fritolay\n@generalelectric\n@Groupon\n@Intuit\n@C\xe2\x80\xa6',929,-0.012499999999999995,0.3875,0,-1.0423507998542356e-05
536,2018-02-25 03:53:10,b'I added a video to a @YouTube playlist https://t.co/juBVzk6MRH Asus Zenfone 5 | Launch | Asus | Microsoft | Lenovo | Dell | Oppo |',3,0.0,0.0,3,0.0
537,2018-02-25 03:53:10,"b""Broke my mouse and there's no new ones available anymore\nRIP in peace Microsoft WMO :[""",213,-0.13939393939393938,0.6181818181818182,0,-4.251637147649399e-05
538,2018-02-25 03:53:09,"b'RT @michaeltanoe: This teacher deserves an award. He was teaching about Microsoft Words without... you know, computer. https://t.co/fy1Ifjc\xe2\x80\xa6'",326,0.0,0.0,3,0.0
539,2018-02-25 03:53:07,b'RT @DeepSingularity: Azure Monitoring and Analytics at Scale. #BigData #DataScience #Azure #Analytics #IoT #ASPNetCore #APIs HT @gp_pulipak\xe2\x80\xa6',31,0.0,0.0,3,0.0
