,contributors,coordinates,created_at,display_text_range,entities,extended_entities,extended_tweet,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quote_count,quoted_status,quoted_status_id,quoted_status_id_str,reply_count,retweet_count,retweeted,retweeted_status,source,text,timestamp_ms,truncated,user
0,,,2018-02-24 17:48:37.000,,"{'hashtags': [{'text': 'Linux', 'indices': [58, 64]}, {'text': 'PHP', 'indices': [65, 69]}, {'text': 'Python', 'indices': [70, 77]}, {'text': 'Golang', 'indices': [78, 85]}], 'urls': [], 'user_mentions': [{'screen_name': 'lapubell', 'name': 'Kurtis Holsapple', 'id': 21216764, 'id_str': '21216764', 'indices': [3, 12]}], 'symbols': [], 'media': [{'id': 967455327816790016, 'id_str': '967455327816790016', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'url': 'https://t.co/dXmiPaJN9V', 'display_url': 'pic.twitter.com/dXmiPaJN9V', 'expanded_url': 'https://twitter.com/lapubell/status/967455344392732673/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 967455344392732673, 'source_status_id_str': '967455344392732673', 'source_user_id': 21216764, 'source_user_id_str': '21216764'}]}","{'media': [{'id': 967455327816790016, 'id_str': '967455327816790016', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'url': 'https://t.co/dXmiPaJN9V', 'display_url': 'pic.twitter.com/dXmiPaJN9V', 'expanded_url': 'https://twitter.com/lapubell/status/967455344392732673/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 967455344392732673, 'source_status_id_str': '967455344392732673', 'source_user_id': 21216764, 'source_user_id_str': '21216764'}]}",,0,False,low,,967456243890737152,967456243890737152,,,,,,False,en,,0.0,0,,,,0,0,False,"{'created_at': 'Sat Feb 24 17:45:03 +0000 2018', 'id': 967455344392732673, 'id_str': '967455344392732673', 'text': 'Got my nerdiest tattoo finished last night. #Linux #PHP #Python #Golang https://t.co/dXmiPaJN9V', 'display_text_range': [0, 71], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 21216764, 'id_str': '21216764', 'name': 'Kurtis Holsapple', 'screen_name': 'lapubell', 'location': 'Portland, OR', 'url': 'http://www.lapubell.com', 'description': ""super nerd, but totally fun. I've been working with the internets and it couldn't be better."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 150, 'friends_count': 72, 'listed_count': 7, 'favourites_count': 54, 'statuses_count': 1240, 'created_at': 'Wed Feb 18 17:20:08 +0000 2009', 'utc_offset': -32400, 'time_zone': 'Alaska', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/4663185/awesome.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/4663185/awesome.jpg', 'profile_background_tile': True, 'profile_link_color': '08161B', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DFDFEC', 'profile_text_color': '404040', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/79739529/me_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/79739529/me_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21216764/1439333886', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2, 'favorite_count': 0, 'entities': {'hashtags': [{'text': 'Linux', 'indices': [44, 50]}, {'text': 'PHP', 'indices': [51, 55]}, {'text': 'Python', 'indices': [56, 63]}, {'text': 'Golang', 'indices': [64, 71]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 967455327816790016, 'id_str': '967455327816790016', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'url': 'https://t.co/dXmiPaJN9V', 'display_url': 'pic.twitter.com/dXmiPaJN9V', 'expanded_url': 'https://twitter.com/lapubell/status/967455344392732673/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 967455327816790016, 'id_str': '967455327816790016', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0Xfq6UMAABDsq.jpg', 'url': 'https://t.co/dXmiPaJN9V', 'display_url': 'pic.twitter.com/dXmiPaJN9V', 'expanded_url': 'https://twitter.com/lapubell/status/967455344392732673/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>",RT @lapubell: Got my nerdiest tattoo finished last night. #Linux #PHP #Python #Golang https://t.co/dXmiPaJN9V,2018-02-24 17:48:37.668,False,"{'id': 736451209138167808, 'id_str': '736451209138167808', 'name': 'Juri Fab', 'screen_name': 'couponcodes24', 'location': 'Latvia', 'url': 'http://peakget.com/offer/udemy-coupon-code-for-all-courses/', 'description': 'Searching For Daily Deals and #Udemy Coupons?\nVisit our website!  http://www.peakget.com ❤️❤️❤️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1402, 'friends_count': 113, 'listed_count': 1353, 'favourites_count': 104, 'statuses_count': 116866, 'created_at': 'Sat May 28 06:57:05 +0000 2016', 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/736451697762013185/j6bJDESY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/736451697762013185/j6bJDESY_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
1,,,2018-02-24 17:48:40.000,,"{'hashtags': [{'text': 'UX', 'indices': [53, 56]}, {'text': 'UI', 'indices': [57, 60]}, {'text': 'nodejs', 'indices': [61, 68]}, {'text': 'clojure', 'indices': [69, 77]}, {'text': 'perl', 'indices': [78, 83]}, {'text': 'reactjs', 'indices': [84, 92]}, {'text': 'angularjs', 'indices': [93, 103]}, {'text': 'jquery', 'indices': [104, 111]}, {'text': 'html5', 'indices': [112, 118]}, {'text': 'css3', 'indices': [119, 124]}, {'text': 'ruby', 'indices': [125, 130]}, {'text': 'python', 'indices': [131, 138]}], 'urls': [{'url': 'https://t.co/5Dii1oED6C', 'expanded_url': 'http://HotelsInTheMED.com', 'display_url': 'HotelsInTheMED.com', 'indices': [16, 39]}], 'user_mentions': [{'screen_name': 'xilinx9959', 'name': 'Torenc Roberts', 'id': 718358874617692160, 'id_str': '718358874617692160', 'indices': [3, 14]}], 'symbols': []}",,,0,False,low,,967456256695963653,967456256695963648,,,,,,False,en,,0.0,0,,,,0,0,False,"{'created_at': 'Sat Feb 24 16:53:15 +0000 2018', 'id': 967442311197134848, 'id_str': '967442311197134848', 'text': 'https://t.co/5Dii1oED6C is For Sale\n\n#UX #UI #nodejs #clojure #perl #reactjs #angularjs #jquery #html5 #css3 #ruby… https://t.co/jmPWylJlcQ', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 718358874617692160, 'id_str': '718358874617692160', 'name': 'Torenc Roberts', 'screen_name': 'xilinx9959', 'location': None, 'url': 'http://www.catchydomainnames.com/', 'description': 'Catchy Domain Names For Sale', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3429, 'friends_count': 3118, 'listed_count': 991, 'favourites_count': 0, 'statuses_count': 10221, 'created_at': 'Fri Apr 08 08:44:36 +0000 2016', 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/718402630096031745/7SZjkbnD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/718402630096031745/7SZjkbnD_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'https://t.co/5Dii1oED6C is For Sale\n\n#UX #UI #nodejs #clojure #perl #reactjs #angularjs #jquery #html5 #css3 #ruby #python #java #Bootstrap #ASP #PHP #drupal #joomla #magento #Erlang #Scala #Xhp #Django #Javascript #wordpress #app #indie #ios #vr #iosdev #alldev #indiedev #AppDev https://t.co/hZk2ufshJb', 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'UX', 'indices': [37, 40]}, {'text': 'UI', 'indices': [41, 44]}, {'text': 'nodejs', 'indices': [45, 52]}, {'text': 'clojure', 'indices': [53, 61]}, {'text': 'perl', 'indices': [62, 67]}, {'text': 'reactjs', 'indices': [68, 76]}, {'text': 'angularjs', 'indices': [77, 87]}, {'text': 'jquery', 'indices': [88, 95]}, {'text': 'html5', 'indices': [96, 102]}, {'text': 'css3', 'indices': [103, 108]}, {'text': 'ruby', 'indices': [109, 114]}, {'text': 'python', 'indices': [115, 122]}, {'text': 'java', 'indices': [123, 128]}, {'text': 'Bootstrap', 'indices': [129, 139]}, {'text': 'ASP', 'indices': [140, 144]}, {'text': 'PHP', 'indices': [145, 149]}, {'text': 'drupal', 'indices': [150, 157]}, {'text': 'joomla', 'indices': [158, 165]}, {'text': 'magento', 'indices': [166, 174]}, {'text': 'Erlang', 'indices': [175, 182]}, {'text': 'Scala', 'indices': [183, 189]}, {'text': 'Xhp', 'indices': [190, 194]}, {'text': 'Django', 'indices': [195, 202]}, {'text': 'Javascript', 'indices': [203, 214]}, {'text': 'wordpress', 'indices': [215, 225]}, {'text': 'app', 'indices': [226, 230]}, {'text': 'indie', 'indices': [231, 237]}, {'text': 'ios', 'indices': [238, 242]}, {'text': 'vr', 'indices': [243, 246]}, {'text': 'iosdev', 'indices': [247, 254]}, {'text': 'alldev', 'indices': [255, 262]}, {'text': 'indiedev', 'indices': [263, 272]}, {'text': 'AppDev', 'indices': [273, 280]}], 'urls': [{'url': 'https://t.co/5Dii1oED6C', 'expanded_url': 'http://HotelsInTheMED.com', 'display_url': 'HotelsInTheMED.com', 'indices': [0, 23]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 967442121656594433, 'id_str': '967442121656594433', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/DW0Le-IXcAE0MkM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0Le-IXcAE0MkM.jpg', 'url': 'https://t.co/hZk2ufshJb', 'display_url': 'pic.twitter.com/hZk2ufshJb', 'expanded_url': 'https://twitter.com/xilinx9959/status/967442311197134848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 967442121656594433, 'id_str': '967442121656594433', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/DW0Le-IXcAE0MkM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0Le-IXcAE0MkM.jpg', 'url': 'https://t.co/hZk2ufshJb', 'display_url': 'pic.twitter.com/hZk2ufshJb', 'expanded_url': 'https://twitter.com/xilinx9959/status/967442311197134848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 4, 'favorite_count': 5, 'entities': {'hashtags': [{'text': 'UX', 'indices': [37, 40]}, {'text': 'UI', 'indices': [41, 44]}, {'text': 'nodejs', 'indices': [45, 52]}, {'text': 'clojure', 'indices': [53, 61]}, {'text': 'perl', 'indices': [62, 67]}, {'text': 'reactjs', 'indices': [68, 76]}, {'text': 'angularjs', 'indices': [77, 87]}, {'text': 'jquery', 'indices': [88, 95]}, {'text': 'html5', 'indices': [96, 102]}, {'text': 'css3', 'indices': [103, 108]}, {'text': 'ruby', 'indices': [109, 114]}], 'urls': [{'url': 'https://t.co/5Dii1oED6C', 'expanded_url': 'http://HotelsInTheMED.com', 'display_url': 'HotelsInTheMED.com', 'indices': [0, 23]}, {'url': 'https://t.co/jmPWylJlcQ', 'expanded_url': 'https://twitter.com/i/web/status/967442311197134848', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","<a href=""http://www.ashot.org"" rel=""nofollow"">Crawler__</a>","RT @xilinx9959: https://t.co/5Dii1oED6C is For Sale

#UX #UI #nodejs #clojure #perl #reactjs #angularjs #jquery #html5 #css3 #ruby #python…",2018-02-24 17:48:40.721,False,"{'id': 218379543, 'id_str': '218379543', 'name': 'Ashot Nalbandyan', 'screen_name': 'Ashot_', 'location': 'Jax,FL', 'url': 'http://ashot.org/portfolio', 'description': 'Code Monkey For Life. White Hat By Night.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 886, 'friends_count': 425, 'listed_count': 49, 'favourites_count': 35488, 'statuses_count': 38103, 'created_at': 'Mon Nov 22 05:30:06 +0000 2010', 'utc_offset': -21600, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '080808', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/922501019371630594/iu8zXA2h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/922501019371630594/iu8zXA2h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/218379543/1508776388', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
2,,,2018-02-24 17:48:48.000,,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PyLadiesSP', 'name': 'PyLadies São Paulo', 'id': 3497473395, 'id_str': '3497473395', 'indices': [3, 14]}, {'screen_name': 'thoughtworksbr', 'name': 'ThoughtWorks Brasil', 'id': 86613011, 'id_str': '86613011', 'indices': [115, 130]}], 'symbols': []}",,,0,False,low,,967456287914123264,967456287914123264,,,,,,False,pt,,,0,,,,0,0,False,"{'created_at': 'Sat Feb 24 17:18:51 +0000 2018', 'id': 967448752943521793, 'id_str': '967448752943521793', 'text': ""A Rita De Cássia da Silva\u200b apresentou a palestra 'Aplicando Business Inteligence na Vida', aqui na @thoughtworksbr… https://t.co/2hX1P4spQu"", 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 3497473395, 'id_str': '3497473395', 'name': 'PyLadies São Paulo', 'screen_name': 'PyLadiesSP', 'location': 'São Paulo, Brasil', 'url': 'http://facebook.com/PyLadiesSP', 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1040, 'friends_count': 181, 'listed_count': 23, 'favourites_count': 286, 'statuses_count': 359, 'created_at': 'Mon Aug 31 03:06:14 +0000 2015', 'utc_offset': -10800, 'time_zone': 'Brasilia', 'geo_enabled': True, 'lang': 'pt', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/646160682665267200/d1eYKhHu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/646160682665267200/d1eYKhHu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3497473395/1468333994', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': {'id': '088dd274ce16f000', 'url': 'https://api.twitter.com/1.1/geo/id/088dd274ce16f000.json', 'place_type': 'poi', 'name': 'ThoughtWorks', 'full_name': 'ThoughtWorks', 'country_code': 'BR', 'country': 'Brazil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-46.660507, -23.559158], [-46.660507, -23.559158], [-46.660507, -23.559158], [-46.660507, -23.559158]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""A Rita De Cássia da Silva\u200b apresentou a palestra 'Aplicando Business Inteligence na Vida', aqui na @thoughtworksbr\n\n#souPyLadiesSP #PyLadiesSP #Python https://t.co/lUSGKUZr5p"", 'display_text_range': [0, 150], 'entities': {'hashtags': [{'text': 'souPyLadiesSP', 'indices': [116, 130]}, {'text': 'PyLadiesSP', 'indices': [131, 142]}, {'text': 'Python', 'indices': [143, 150]}], 'urls': [], 'user_mentions': [{'screen_name': 'thoughtworksbr', 'name': 'ThoughtWorks Brasil', 'id': 86613011, 'id_str': '86613011', 'indices': [99, 114]}], 'symbols': [], 'media': [{'id': 967448739890810880, 'id_str': '967448739890810880', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/media/DW0RgM-XUAA3nIV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0RgM-XUAA3nIV.jpg', 'url': 'https://t.co/lUSGKUZr5p', 'display_url': 'pic.twitter.com/lUSGKUZr5p', 'expanded_url': 'https://twitter.com/PyLadiesSP/status/967448752943521793/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1186, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 413, 'resize': 'fit'}, 'medium': {'w': 1186, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 967448739890810880, 'id_str': '967448739890810880', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/media/DW0RgM-XUAA3nIV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DW0RgM-XUAA3nIV.jpg', 'url': 'https://t.co/lUSGKUZr5p', 'display_url': 'pic.twitter.com/lUSGKUZr5p', 'expanded_url': 'https://twitter.com/PyLadiesSP/status/967448752943521793/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1186, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 413, 'resize': 'fit'}, 'medium': {'w': 1186, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 1, 'favorite_count': 2, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/2hX1P4spQu', 'expanded_url': 'https://twitter.com/i/web/status/967448752943521793', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'thoughtworksbr', 'name': 'ThoughtWorks Brasil', 'id': 86613011, 'id_str': '86613011', 'indices': [99, 114]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'pt'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @PyLadiesSP: A Rita De Cássia da Silva​ apresentou a palestra 'Aplicando Business Inteligence na Vida', aqui na @thoughtworksbr

#souPyL…",2018-02-24 17:48:48.164,False,"{'id': 2796140425, 'id_str': '2796140425', 'name': 'xuana lousa', 'screen_name': 'xuanaonline', 'location': 'casa do carai (mas ainda nao é cajazeiras)', 'url': 'https://joanasouza.github.io/', 'description': 'assim como são as pessoas, são os seres humanos | @pyladiessa', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 178, 'friends_count': 517, 'listed_count': 17, 'favourites_count': 2655, 'statuses_count': 2487, 'created_at': 'Sun Sep 07 15:15:50 +0000 2014', 'utc_offset': -10800, 'time_zone': 'Santiago', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ABB8C2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/957496176802238464/Meshx6oB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/957496176802238464/Meshx6oB_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2796140425/1517119888', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
