2018-02-25 03:32:12,b'RT @ShidelerK: Broward County Deputy &amp; CAIR FL employee Nezar Hamze found time 2 instruct mosque attendees 2 arm themselves against active\xe2\x80\xa6',62
2018-02-25 03:32:11,"b'RT @Khanoisseur: Facebook, Google and Twitter took millions of dollars from Trump campaign, which in turn was funneling in tons of dark mon\xe2\x80\xa6'",150
2018-02-25 03:32:11,"b'RT @mnrothbard: ""Episode 86: Former Police Officer Raeford Davis on Police Response to the Parkland Shooting"" is up on my website and iTune\xe2\x80\xa6'",579
2018-02-25 03:32:11,"b""RT @quintabrunson: I really don't like when different apps like google and adobe ask me for my phone number. like chill. I have a boyfriend.""",291
2018-02-25 03:32:11,b'RT @ProudResister: UPDATED LIST: #BoycottNRA\n\n20 brands have dropped the @NRA.\nThe following brands have NOT:\n\nBETTER HURRY UP\n@amazon\n@Fed\xe2\x80\xa6',17
2018-02-25 03:32:11,b'RT @PoliticalEmilia: Hi guys! A student journalist up in Portland just dm\xe2\x80\x99ed me and asked for help with a project she\xe2\x80\x99s working on.\n\nIf you\xe2\x80\xa6',406
2018-02-25 03:32:10,"b'RT @shannonrwatts: This @NRA spokesman, @NRATV host and conspiracy theorist is accusing the Parkland survivors of being a hoax. This is DIS\xe2\x80\xa6'",355
2018-02-25 03:32:10,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',11
2018-02-25 03:32:10,"b""RT @IndivChi_South: Tues 2/27, 1pm, downtown Chicago: TAX FAIRNESS RALLY! Say NO to nepotism &amp; corruption in Berrios's Assessor office, whi\xe2\x80\xa6""",1120
2018-02-25 03:32:09,b'RT @gawdcompIexx: It\xe2\x80\x99s most definitely a Russian Bot who searches \xe2\x80\x9cblack woman\xe2\x80\x9d on google and used the first pic they saw . Thinking they\xe2\x80\x99r\xe2\x80\xa6',306
2018-02-25 03:32:09,b'Curling Scoring is trending on Google. Read the latest here: https://t.co/pzjXdj7n8b https://t.co/UcfS52OBpp',2407
2018-02-25 03:32:09,"b""Lanier Islands resort named 2018 'Best of Weddings' venue by wedding planning site - https://t.co/Nf6R8R119t\xe2\x80\xa6 https://t.co/MlFZQwTRQe""",9169
2018-02-25 03:32:09,b'Sweet plum bread https://t.co/WwXwyYpkm2',262
2018-02-25 03:32:07,b'RT @flogmall: Dear colleagues!\nWe created the instruction manual that explains how to support FLOGmall and get ALL customer-announced bonus\xe2\x80\xa6',572
2018-02-25 03:32:06,b'MediBloc Reaches 24 Hour Trading Volume of $316775.00 (MED) https://t.co/6NONDXeOGD #XMR #Monero #GoogleAlert',10693
2018-02-25 03:32:06,"b'RT @freezingtime: / dream of freezing\n\nxiumin, baekhyun exhibition \n2018.04.14 - 04.15\n\nhttps://t.co/qtbBjyftbW\n#iHeartAwards #BestFanArmy\xe2\x80\xa6'",1
2018-02-25 03:32:06,"b""@Gleamapp is giving away a 128GB Google Pixel 2 and I'd love to #win it. Help me out: https://t.co/p6v1klbZ7k""",183
2018-02-25 03:32:06,b'@ProudResister @NRA @MetLife @symantec @LifeLock @BestWestern @Wyndham @Alamo @NationalPro @Enterprise @FNBOmaha\xe2\x80\xa6 https://t.co/XLOJ0678FM',116
2018-02-25 03:32:06,b'Ubiq (CRYPTO:UBQ) Price Tops $2.22 https://t.co/Qs33Q2j88o #XMR #Monero #GoogleAlert',10693
2018-02-25 03:32:06,b'RT @NatashaBertrand: \xe2\x80\x9cThe notification led White House lawyers and aides to believe that they were more problematic than the complexity of\xe2\x80\xa6',184
2018-02-25 03:32:05,"b'RT @KevinMKruse: You should Google ""internment"" sometime. https://t.co/vghvZwqoBI'",506
2018-02-25 03:32:05,b'Large Conservative Company Dragging Google Into Court https://t.co/YBWfy7YKmX https://t.co/e7qVOVbF2U',1430
2018-02-25 03:32:05,b'RT @JulianAssange: *Sixteen* female lawyers who worked for Swedish law firm which pushed to arrest me (I was cleared) come forth to denounc\xe2\x80\xa6',45
2018-02-25 03:32:05,b'Monero Price Reaches $277.07 on Major Exchanges (XMR) https://t.co/fKqwdQ9Far #XMR #Monero #GoogleAlert',10693
2018-02-25 03:32:05,"b'https://t.co/cVjb1mJsEE ""If you\'re taking time out to clean y\xe2\x80\xa6"" - Tweet https://t.co/5Z4grAYeqg'",3812
2018-02-25 03:32:05,"b'RT @Khanoisseur: Facebook, Google and Twitter took millions of dollars from Trump campaign, which in turn was funneling in tons of dark mon\xe2\x80\xa6'",347
2018-02-25 03:32:05,"b'Search in Pics: Google\xe2\x80\x99s Captain America, a mural at Google &amp; a shiny Google slide https://t.co/mMF3r3tzUJ #ChannelIndustry'",658
2018-02-25 03:32:05,b'RT @T_FrontPage: Digital Marketing Los Angeles Total Front Page.  Your business can appear in every organic spot on the 1st page of Google\xe2\x80\xa6',559
2018-02-25 03:32:05,b'Check Water Flow Alarm - E084 - Greens Pkwy - Ella Blvd - 21:27 - https://t.co/G7ng6koky7',3393
2018-02-25 03:32:04,"b'RT @kyoongmaz56: / dream of freezing\n\nxiumin, baekhyun exhibition \n2018.04.14 - 04.15\n\nhttps://t.co/BTY7ZZRcCC\n\n#iHeartAwards #BestFanArmy\xe2\x80\xa6'",387
2018-02-25 03:32:04,b'RT @gawdcompIexx: It\xe2\x80\x99s most definitely a Russian Bot who searches \xe2\x80\x9cblack woman\xe2\x80\x9d on google and used the first pic they saw . Thinking they\xe2\x80\x99r\xe2\x80\xa6',97
2018-02-25 03:32:04,b'if you search up \xe2\x80\x9cthe nut gatherer\xe2\x80\x9d on google a picture of elle appears',317
2018-02-25 03:32:04,"b'@WangNianyi2001 In ChromeOS, Capital Lock is assigned to Google by default.'",4
2018-02-25 03:32:04,"b'Google Assistant to get multiple new languages, distribution and skills https://t.co/4Tl6fQzejR #APosttoMarTechToday'",658
2018-02-25 03:32:03,b'Drone fpv app https://t.co/x0nF9PsGML',30258
2018-02-25 03:32:03,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',1612
2018-02-25 03:32:03,b'RT @AcademicsSay: Academic social media\n\nGoogle Scholar: I am my h-index\nResearchGate: Give pdfs back pls\nAcademia. edu: Give time back pls\xe2\x80\xa6',129
2018-02-25 03:32:03,"b""RT @MandaoMovie: Interesting read. #indiefilm #indiefilmmaker #Distribution #MandaoMovie Sundance 2018: Why Amazon and Netflix didn't buy a\xe2\x80\xa6""",31
2018-02-25 03:32:03,b'RT @btsanalytics: [@BTS_twt \xe2\x86\x92 #ShazamFamWar]\n\nHow to Shazam - Tutorial \xf0\x9f\x8c\x80\n\n\xe2\x86\x92 iOS: (https://t.co/6BIYQkwvAH)\n\xe2\x86\x92 Android: (https://t.co/nNEAtFC\xe2\x80\xa6',17
2018-02-25 03:32:03,b'RT  Will Kate Middleton and Prince William have twins? https://t.co/lCqzb7EZeG',7905
2018-02-25 03:32:02,"b""You worked hard to reach the top of #SEO ranking. \n\nGreat Job! \n\nBut, your work doesn't end here. The next challeng\xe2\x80\xa6 https://t.co/nbanB11Xr6""",5187
2018-02-25 03:32:02,"b""Oil industry's thirst for water could create conflict https://t.co/DFWG0C2ROc #PrDesk""",480
2018-02-25 03:32:02,b'#NowPlaying FLURI Boyz - Jamais Vu (Ft. LOCKO) sur @j237Radio #J237Radio https://t.co/VBqK95brKo',2937
2018-02-25 03:32:01,"b""RT @r0ck3rgirl81: @authoritees @washingtonpost Just Google the story or I posted one of the stories on my feed. It's so funny they've locke\xe2\x80\xa6""",1874
2018-02-25 03:32:01,"b'RT @freezingtime: / dream of freezing\n\nxiumin, baekhyun exhibition \n2018.04.14 - 04.15\n\nhttps://t.co/qtbBjyftbW\n#iHeartAwards #BestFanArmy\xe2\x80\xa6'",2
2018-02-25 03:32:01,b'So pretty https://t.co/Is7X6lVC55',170
2018-02-25 03:32:00,"b'Google is free??? Dont see anything tho.. If it was just based some stupid article like koreabooo,Akp we dont need\xe2\x80\xa6 https://t.co/CrY2vFN270'",542
2018-02-25 03:32:00,b'#Tune3reeRadio NowPlaying  Alistair Reeves - The Coolest Station | Tune in now https://t.co/0cL5StEziK\n\nNeed Airpla\xe2\x80\xa6 https://t.co/Gkfqnyft3D',1556
2018-02-25 03:32:00,b'RT @databuddyapp: Bid &amp; Win iPhone X under Rs.20 on Databuddy App https://t.co/OsqJKeBlJF  #databuddy #contest #apple #iPhoneX #prize #indi\xe2\x80\xa6',0
2018-02-25 03:32:00,"b'So @Apple, @Google, @amazon. and @FedEx are the last big hold outs in the NRA walkout.  Do the right thing. #BoycottNRA'",16
2018-02-25 03:31:59,b'RT @stutteringjohnm: Boycott these companies that are listed below as they are still in bed with the NRA. Please retweet.\n\nAmazon\nApple\nCle\xe2\x80\xa6',583
2018-02-25 03:31:59,b'@FF2_Media Thanks for the Hedy shout-out! From all of us who worked so hard to bring her story to life- thank you! \nhttps://t.co/BatJOxy6UN',455
2018-02-25 03:31:59,"b'RT @shannonrwatts: This @NRA spokesman, @NRATV host and conspiracy theorist is accusing the Parkland survivors of being a hoax. This is DIS\xe2\x80\xa6'",376
2018-02-25 03:31:59,"b""RT @flamingsoo: I wish non-kpop fans who's getting interested in EXO after watching the Olympic Closing Ceremony would google EXO instead o\xe2\x80\xa6""",103
2018-02-25 03:31:58,b'RT @______ii_____: U know what makes ftisland more special than other groups\nNow go to google image\nType any groups + meme (ftisland meme)\xe2\x80\xa6',225
2018-02-25 03:31:58,"b'Benghazi Contractor, Military Vet Tapped for CPAC\xe2\x80\x99s Annual Defender of the Constitution\xc2\xa0Award https://t.co/Sz1gyNjaO7'",13
2018-02-25 03:31:58,b'Earn Bitcoins while using Google Chrome https://t.co/dz5ufnMSG2',2794
2018-02-25 03:31:58,b'RT @Kjwhb: [\xe0\xb8\x8b\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb9\x84\xe0\xb8\x97\xe0\xb8\xa2]180224 Fuse interview with #iKON \n\xf0\x9f\x91\x89https://t.co/GluiI38Hg3 https://t.co/iqm4Nyb53x',57
2018-02-25 03:31:58,"b""RT @eugenegu: Dear @Google,\n\nDon't be evil. Please stay true to your  company motto and dump NRA TV from Google Play. Nothing is more evil\xe2\x80\xa6""",344
2018-02-25 03:31:57,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',67
2018-02-25 03:31:57,"b'Wow. Google wants everybody to shut up, sit down and get back to work.\nUnderstandable?\n\nNot if workers are being pu\xe2\x80\xa6 https://t.co/SqcWz9Xj8n'",97
2018-02-25 03:31:57,"b""RT @_nicosaurus: In other news.. JANINA SAAN MIGUEL WAS A SUCCESS! \xe2\x9d\xa4 Hope to release/upload it soon (with Janina San Miguel's consent) but\xe2\x80\xa6""",13335
2018-02-25 03:31:57,b'RT @AcademicsSay: Academic social media\n\nGoogle Scholar: I am my h-index\nResearchGate: Give pdfs back pls\nAcademia. edu: Give time back pls\xe2\x80\xa6',647
2018-02-25 03:31:55,b'Exclusive \xe2\x80\x94 Cathy McMorris Rodgers: \xe2\x80\x98We Are Going to Have to Defy History\xe2\x80\x99 to Hold House GOP\xc2\xa0Majority https://t.co/Mtij0Y7NMv',13
2018-02-25 03:31:55,b'RT @smartherco: Smarther Ranks Top in Google Search (https://t.co/0vHXfkPTW3) World wide for Android App Development company in Chennai #mo\xe2\x80\xa6',258
2018-02-25 03:31:55,"b'RT @photonuttt: Social liberalism is a scourge in our nation, destroying it from the inside out. PJ Media What search engines do you recomm\xe2\x80\xa6'",3241
2018-02-25 03:31:54,b'RT @lufallon: So a lady in the nail place just told me I look like Bethany from Corrie to which another lady said \xe2\x80\x98who\xe2\x80\x99s that? I will googl\xe2\x80\xa6',816
2018-02-25 03:31:53,b'@JackReacho @JoeNBC @Apple @amazon @Google @RokuPlayer Then how am I going to watch @JoeNBC  ?',1954
2018-02-25 03:31:53,"b""RT @jjthomas06: It's getting old people. I tried to Google the sun just to see what it looks like again but it auto corrects to rain. \xf0\x9f\x98\x92 htt\xe2\x80\xa6""",362
2018-02-25 03:31:52,b'RT @ReputectSoftwre: How Online Reputation Management Impacts your Google Rankings | Reputect Software\n\nhttps://t.co/mbwbSkWJQN\n#business #\xe2\x80\xa6',425
2018-02-25 03:31:52,"b""@plunfyy This isn't Google.""",34
2018-02-25 03:31:51,b'RT @gudejaema: (ENG) Kim Jaehwan \xe2\x80\x93 Beautiful Truth #\xea\xb9\x80\xec\x9e\xac\xed\x99\x98 \nfull performance : https://t.co/al5EKskTYO\n* please do NOT re-upload without credi\xe2\x80\xa6',3
2018-02-25 03:31:50,"b""RT @mog7546: #Manafort got caught allegedly committing bank fraud because he didn't know how to convert a PDF to a Word document\n\nhttps://t\xe2\x80\xa6""",1411
2018-02-25 03:31:50,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',79
2018-02-25 03:31:49,"b'RT @Mark_Beech: Do a Google search for 70mp image of ""Lord Bryon"" and the first image you get is John Cooper Clarke. That... https://t.co/o\xe2\x80\xa6'",0
2018-02-25 03:31:48,b'RT @INSP_Daniel: [INSP] The Guardian : 1st day\nhttps://t.co/klcgmqb4bl',92
2018-02-25 03:31:48,b'RT @ProudResister: UPDATED LIST: #BoycottNRA\n\n20 brands have dropped the @NRA.\nThe following brands have NOT:\n\nBETTER HURRY UP\n@amazon\n@Fed\xe2\x80\xa6',16
2018-02-25 03:31:48,"b'""Google\'s \'Bro Culture\' Led To Harassment, Argues New Lawsuit By Software Engineer"" https://t.co/9d7QDIk7Ma #tech2'",1286
2018-02-25 03:31:46,"b'@Delta What did the @NRA do? I missed the news, I was at work and nothing is showing up on Google...'",146
2018-02-25 03:31:45,"b'RT @freezingtime: / dream of freezing\n\nxiumin, baekhyun exhibition \n2018.04.14 - 04.15\n\nhttps://t.co/qtbBjyftbW\n#iHeartAwards #BestFanArmy\xe2\x80\xa6'",9
2018-02-25 03:31:45,b'RT @salukipop: MY MOM GOT A GOOGLE HOME MINI AND I WAS TRYING 2 ASK IT SMTH AND IT JUSTAOFJFJDJDJ https://t.co/SmImHq77fR',2910
2018-02-25 03:31:45,b'Santa Clara: Taillow 100.0% (15/15/15) CP:238 (L13) Quick Attack/Aerial Ace till 20:01:41 (29m 57s).https://t.co/rEEL1mnPgG',5165
2018-02-25 03:31:45,"b'@gehrig38 @Livetolearn1996 Facts are clear \xf0\x9f\x91\x81\xe2\x80\x94 btw, google is free.'",1094
2018-02-25 03:31:45,"b'RT @SpencerHarmonn: Spencer Harmon\'s Bad Intentions: Part 2 is available now, including hits like ""OMG"" ft. Jeremih J, ""Busta Rhymes"" ft. T\xe2\x80\xa6'",895
2018-02-25 03:31:45,"b'RT @JamesADamore: An Evergreen professor\'s diagnosis for what went wrong there mirrors mine for Google: ""a severe lack of viewpoint diversi\xe2\x80\xa6'",217
2018-02-25 03:31:44,b'RT @GHTrendingNow: The #Google Ranking Factor You Can Influence in an Afternoon [Case Study] https://t.co/AEM0Ypj5wt https://t.co/5bcVhePbVi',793
2018-02-25 03:31:44,b'Want to #win a 128GB Google Pixel 2? @Gleamapp is giving one away to a lucky winner. Go enter \xf0\x9f\x91\x89 https://t.co/p6v1klbZ7k',183
2018-02-25 03:31:44,"b""Michael Blackson Says That Kevin Hart Doesn't Write His Own &lt;b&gt;Jokes&lt;/b&gt;: Comedian Asks\xe2\x80\xa6 https://t.co/iCmQeo4qyK""",401
2018-02-25 03:31:43,b'Pokemon Draw Lession 47 | Gothitelle - Gothorita - Gourgeist - Granbull - Graveler \nFollow me:\n-Facebook:\xe2\x80\xa6 https://t.co/ke6YWopkxh',0
2018-02-25 03:31:43,b'RT @tef_ebooks: [poll] favorite discontinued google product',2575
2018-02-25 03:31:43,"b""RT @Cam_Wheatley: Sick of reading news about plain old 'coal'? I made a chrome browser plugin that changes it to 'toxic death rock' when br\xe2\x80\xa6""",136
2018-02-25 03:31:43,b'naked girls on google earth juniornaked https://t.co/3MYiPpNhp9',28
2018-02-25 03:31:43,b'RT @ataairdrop: GET 500 ATA TOKENS (worth 25$) BY JOINING OUR BOUNTY CAMPAIGN.\nGET 1000 MORE FOR EACH FRIEND YOU REFER WORTH 50USD.\nhttps:/\xe2\x80\xa6',254
2018-02-25 03:31:42,"b'Oh, I thought she was the Secty. of Education...\n\nWoman admits to suffocating three babies in 80s in deaths ruled S\xe2\x80\xa6 https://t.co/DPDep4s9v5'",420
2018-02-25 03:31:42,b'Campbell: Miltank 97.8% (14/15/15) CP:788 (L12) Zen Headbutt/Stomp till 20:01:39 (29m 56s).https://t.co/VhtN2lzmgk',5165
2018-02-25 03:31:42,b'San Jose: Eevee 100.0% (15/15/15) CP:581 (L21) Quick Attack/Swift till 20:01:36 (29m 58s).https://t.co/lf0dB7z4Kp',5165
2018-02-25 03:31:41,"b""RT @Copyediting: If you've ever struggled to apply formatting to a Google spreadsheet, this @tutsplus tutorial is for you! https://t.co/lHe\xe2\x80\xa6""",182
2018-02-25 03:31:41,"b'RT @OppaliciousShop: 2nd Batch of Pre-Order\xe2\x9d\x97\xef\xb8\x8f\nKpop Albums, DVDs, Photobooks and Lightsticks\nDeadline of Orders/Payments: December 8 (Friday\xe2\x80\xa6'",133
2018-02-25 03:31:41,b'You obviously don\xe2\x80\x99t remember (or never knew) that fascism is considered right wing. Helpful hint: you can Google it\xe2\x80\xa6 https://t.co/mmpE5fY4np',1200
2018-02-25 03:31:41,b'Micheal B Jordan looks like Cameron Dallas in Black panther seriously I though th it was Cameron @camerondallas\xe2\x80\xa6 https://t.co/osW1pgSyWD',42
2018-02-25 03:31:41,b'RT @ShidelerK: Broward County Deputy &amp; CAIR FL employee Nezar Hamze found time 2 instruct mosque attendees 2 arm themselves against active\xe2\x80\xa6',369
2018-02-25 03:31:41,b'@williamlegate Got a quick clicker for Google? YouTube? Makes all this easier to do. Thank you if you do.',1890
2018-02-25 03:31:39,b'Jolteon \xe2\x99\x82 Thunder Shock/Discharge (IV: 56% - CP: 496 - L: 7 until 11:01:10pm. https://t.co/vXK53zUOnC',50
2018-02-25 03:31:38,"b'RT @SamuelAshworth: @Entropygrl Hey! It occurs to me that this list--maybe a google doc?--would be really helpful, because if students do t\xe2\x80\xa6'",559
2018-02-25 03:31:38,"b""RT @USTCSSC: Calling all performers and spoken word artists! Now's your chance to show everyone what you've got. Sign up to be a performer\xe2\x80\xa6""",612
2018-02-25 03:31:38,b'RT @ProudResister: UPDATED LIST: #BoycottNRA\n\n20 brands have dropped the @NRA.\nThe following brands have NOT:\n\nBETTER HURRY UP\n@amazon\n@Fed\xe2\x80\xa6',10
2018-02-25 03:31:37,"b""RT @daynperry: @gehrig38 Circulating this is deeply irresponsible. Eight or so seconds on Google would've shown you this is a hoax and thus\xe2\x80\xa6""",2701
2018-02-25 03:31:36,b'@mishegaas @Apple @amazon @Google @FedEx @GoClearent @HarlandClarke @hotelplanner @Lockton @Manageurid @MidwayUSA\xe2\x80\xa6 https://t.co/7CndzR5LkE',2853
2018-02-25 03:31:36,"b'[Welcome to Japan!!] In Shibuya, You can take a rest for free in happy science church. https://t.co/8kO6omVCKy'",820
2018-02-25 03:31:35,"b'RT @OppaliciousShop: 4th Batch of Pre-Order\xe2\x9d\x97\xef\xb8\x8f\nKpop Albums, DVDs, Photobooks and Lightsticks\nDeadline of Orders/Payments: January 30 (Tuesda\xe2\x80\xa6'",775
2018-02-25 03:31:35,b'New VR attraction takes visitors flying over Paris by jetpack https://t.co/fIW2FP1Q3D #vr',13136
2018-02-25 03:31:35,b'Cardi B Reportedly Dropped $250K on Offset\xe2\x80\x99s \xe2\x80\x9cBando Chain\xe2\x80\x9d https://t.co/5177AXybXt',89
2018-02-25 03:31:35,"b'Facebook Finally Yanks Virtual Reality Shooting Game At CPAC, Apologizes https://t.co/CTx574QVU2 #vr'",13136
2018-02-25 03:31:34,b'Local teacher will lead virtual reality project spotlighting local history https://t.co/OIcbDklINx #vr',13136
2018-02-25 03:31:34,"b""Danny Trejo on Gun Control and Our 'Broken' US Prison System https://t.co/Ff48a50cWL""",415
2018-02-25 03:31:34,b'Experience virtual reality in this Sacramento arcade https://t.co/r0jz8OWwnx #vr',13136
2018-02-25 03:31:34,b'RT @Gdad1: 5 Takeaways From the Release of the Democratic Memo. https://t.co/iaWnVncVjm',3300
2018-02-25 03:31:34,"b""4 Tips That'll Save Your Retirement https://t.co/pIycIu6Ard""",415
2018-02-25 03:31:34,"b'RT @KevinMKruse: You should Google ""internment"" sometime. https://t.co/vghvZwqoBI'",1214
2018-02-25 03:31:33,b'Virtual reality arcade opens in Rochester https://t.co/1IdnPBkyaH #vr',13136
2018-02-25 03:31:33,b'@SarahSheKicks2 @FMoniteau There are tons of lists on Twitter. You can also find them via Google:\xe2\x80\xa6 https://t.co/0vVPOWyGY1',201
2018-02-25 03:31:33,b'Experience ski cross in virtual reality https://t.co/oNhSbDCacg #vr',13136
2018-02-25 03:31:33,b'Investigate business opportunity ads thoroughly https://t.co/1aNhnr7dzS',415
2018-02-25 03:31:33,b'Facebook Pulls VR Shooter Demo From CPAC After Backlash https://t.co/dMzNH4D4YO #vr',13136
2018-02-25 03:31:32,b'GOOGLE IS AN ARMY https://t.co/9uPfVKPXNO',3472
2018-02-25 03:31:32,"b'Ah ha, i speaking correct bitch. Google Translate this talk'",250
2018-02-25 03:31:32,"b'US Mail Goes Digital, Seeks to Make Junk Mail Fun https://t.co/vTKV8iGkog #vr'",13136
2018-02-25 03:31:32,b'Facebook pulls VR shooter from conservative political conference https://t.co/5752802PEX #vr',13136
2018-02-25 03:31:31,b'Event uses virtual reality to take visitors through tech city https://t.co/Abb85GXnxF #vr',13136
2018-02-25 03:31:31,"b'RT @dodt2003: BREAKING: Not one, but FOUR #BrowardCounty officers were on scene while #NicholasCruz continued to fire his weapon &amp; murder c\xe2\x80\xa6'",1188
2018-02-25 03:31:31,b'@neilpnovak @street_brice Google and YouTube makes a lot of people think they deserve a job at ESPN',570
2018-02-25 03:31:31,"b'SnowWorld melts away pain for burn patients, using virtual reality snowballs https://t.co/mC8d4Qpor6 #vr'",13136
2018-02-25 03:31:31,b'I hope the Google assistant AI knows how much I appreciate all their help',2241
2018-02-25 03:31:31,b'Google Pixel 2 international giveaway @androidauth #giveaway https://t.co/6RL14bN6Ef',80
2018-02-25 03:31:31,b'https://t.co/KVauOIcZCL I was away from Steampunk Idle Spinner for 02h 33m 50s @GameGems!',563
2018-02-25 03:31:31,b'Virtual reality project aimed at attracting more tourists https://t.co/kko9AEIxmh #vr',13136
2018-02-25 03:31:30,b'Facebook Deeply Regrets Showcasing Virtual Reality Shooting Game at Political Jamboree https://t.co/EXWZag9liZ #vr',13136
2018-02-25 03:31:30,b'RT @OppaliciousShop: 4th Batch of Pre-Order: Lightsticks\xe2\x9d\x97\xef\xb8\x8f\nDeadline of Orders/Payments: January 30 (Tuesday)\nETA:2nd Week of March\nOrder Fo\xe2\x80\xa6',775
2018-02-25 03:31:30,b'RT @SLNXofficial: Retweet &amp; Follow our twitter\nTag 5 people to get extra SLNX\n#BTC #XRP #ETH #BCH #TRX #NEM\nAirdop SLNX Distribution is com\xe2\x80\xa6',116
2018-02-25 03:31:30,b'*:\xef\xbd\xa5\xef\xbe\x9f\xe2\x9c\xa7 #GHeavenHell \xe2\x9c\xa7\xef\xbe\x9f\xef\xbd\xa5: *\n\xe2\x9c\xa1 - Open Audition - \xe2\x9c\xa1\n\xef\xbd\xa5+\xef\xbd\xa1[ @G_HeavenHell ] \xef\xbd\xa1+\xef\xbd\xa5\n\xe2\x9c\xa6 Want : BTS  \xe2\x9c\xa6\n[ https://t.co/ZO7ngO4Dx1\xe2\x80\xa6 https://t.co/GAjiPbPJQU',564
2018-02-25 03:31:30,b'Small Startups Should Embrace Virtual Reality https://t.co/E8mfvinqcw #vr',13136
2018-02-25 03:31:29,b'[INSP] The Guardian : 1st day\nhttps://t.co/klcgmqb4bl',83
2018-02-25 03:31:29,"b'RT @shannonrwatts: This @NRA spokesman, @NRATV host and conspiracy theorist is accusing the Parkland survivors of being a hoax. This is DIS\xe2\x80\xa6'",127
2018-02-25 03:31:29,b'Facebook Pulls VR First-Person Shooter Game From Demo at Conservative Political Conference https://t.co/rgUCodkOjt #vr',13136
2018-02-25 03:31:29,"b'RT @MikeIsaac: @nycsouthpaw 100 percent. Google too.\n\nnow both companies are doing everything they can to avoid regs being passed which, if\xe2\x80\xa6'",1611
2018-02-25 03:31:29,b'RT @ProudResister: 20 brands have dumped the @NRA: \n\n@MetLife\n@symantec\n@LifeLock\n@BestWestern\n@Wyndham\n@Alamo\n@NationalPro\n@Enterprise\n@FN\xe2\x80\xa6',15
2018-02-25 03:31:29,b'PlayStation VR and HTC Vive interest could skyrocket in UK following this massive VR news https://t.co/5frXhblWWS #vr',13136
2018-02-25 03:31:28,b'UCHealth offering virtual reality escape to chemo patients https://t.co/boXEdOudqW #vr',13136
2018-02-25 03:31:28,b'@sannlangley It sure sucks that i cant use google',317
